OrderID,Date,CustomerID,CustomerType,Region,Product,Category,QuantityKg,UnitPrice,Discount%,Channel
ORD101282,2025-06-19,CUST9805,Caterer,North East,Chestnut,Cultivated,243.3,16.25,0,Direct Market
ORD108107,2025-02-08,CUST5174,Caterer,South West,Chestnut,Cultivated,77.2,5.98,0,Distributor
ORD128922,2025-02-20,CUST1555,Wholesaler,North East,Portobello,Cultivated,484.5,15.02,0,Distributor
ORD305505,2025-06-27,CUST7402,,London,Wild Mix,Wild,61.9,11.79,0,Distributor
ORD446123,2025-07-29,CUST6277,Restaurant,Midlands,Portobello,Cultivated,71.0,4.15,0,Distributor
ORD734400,2025-07-05,CUST2657,Retailer,Midlands,Shiitake,Cultivated,69.0,5.98,0,Direct Market
ORD392374,2025-03-12,CUST2983,Wholesaler,North East,Shiitake,Cultivated,197.3,5.63,10,Distributor
ORD629728,2025-09-20,CUST8553,Restaurant,Scotland,Button,Cultivated,125.9,8.06,0,Distributor
ORD494523,2025-09-28,CUST7223,Wholesaler,South West,Chestnut,Cultivated,310.6,16.81,0,Online Order
ORD962396,2025-03-20,CUST5904,Caterer,London,Chestnut,Cultivated,130.0,9.45,0,Distributor
ORD534370,2025-10-19,CUST5737,Caterer,London,Wild Mix,Wild,46.3,10.89,0,Distributor
ORD837932,2025-04-20,CUST9596,Wholesaler,Scotland,Enoki,Cultivated,279.2,6.08,0,Direct Market
ORD298235,2025-09-26,CUST2331,Restaurant,Scotland,Portobello,Cultivated,139.7,13.98,0,Online Order
ORD908407,2025-08-05,CUST5172,Restaurant,North East,Enoki,Cultivated,256.2,3.15,5,Distributor
ORD963812,2025-06-30,CUST5671,Restaurant,Midlands,Oyster,Cultivated,142.9,12.39,15,Online Order
ORD463244,2025-09-01,CUST3196,Restaurant,Scotland,Enoki,Cultivated,17.2,17.89,0,Direct Market
ORD280711,2025-08-25,CUST6076,Caterer,London,Oyster,Cultivated,165.5,13.31,0,Online Order
ORD566213,2025-06-18,CUST4889,Wholesaler,North East,Chestnut,Cultivated,255.8,5.01,0,Online Order
ORD515237,2025-03-11,CUST5699,Retailer,London,Portobello,Cultivated,236.5,3.81,0,Direct Market
ORD371569,2025-09-30,CUST1683,Retailer,North East,Enoki,Cultivated,165.5,2.94,0,Online Order
ORD871542,2025-03-05,CUST2704,Retailer,North East,Oyster,Cultivated,128.9,10.22,0,Distributor
ORD247564,2025-09-12,CUST5343,Caterer,Midlands,Button,Cultivated,75.3,12.55,0,Direct Market
ORD239659,2025-06-19,CUST7930,Caterer,London,Enoki,Cultivated,28.2,2.85,0,Distributor
ORD914710,2025-05-25,CUST2321,Restaurant,London,Portobello,Cultivated,267.4,5.16,0,Distributor
ORD956728,2025-08-05,CUST4421,Caterer,London,Oyster,Cultivated,232.8,15.38,0,Direct Market
ORD655238,2025-01-05,CUST3107,Wholesaler,Midlands,Shiitake,Cultivated,224.8,6.47,5,Direct Market
ORD104830,2025-09-11,CUST8242,Restaurant,South West,Wild Mix,Wild,333.4,11.06,0,Online Order
ORD790263,2025-05-20,CUST1041,Restaurant,London,Chestnut,Cultivated,179.5,4.96,0,Distributor
ORD207258,2025-07-19,CUST5043,Restaurant,London,Enoki,Cultivated,273.2,3.62,5,Online Order
ORD413938,2025-04-09,CUST7182,Retailer,London,Chestnut,Cultivated,94.6,14.53,0,Online Order
ORD607907,2025-10-29,CUST8586,Retailer,Scotland,Enoki,Cultivated,33.3,9.9,0,Direct Market
ORD180815,2025-05-24,CUST9384,Wholesaler,London,Oyster,Cultivated,181.6,10.03,0,Online Order
ORD808060,2025-05-19,CUST9528,Restaurant,London,Button,Cultivated,64.8,17.03,0,Online Order
ORD830560,2025-08-03,CUST4914,Caterer,North East,Shiitake,Cultivated,273.7,6.6,0,Distributor
ORD770634,2025-06-02,CUST9000,Wholesaler,North East,Enoki,Cultivated,85.1,3.8,0,Direct Market
ORD854000,2025-08-17,CUST6649,Restaurant,Scotland,Oyster,Cultivated,83.9,8.37,0,Online Order
ORD925634,2025-08-06,CUST3241,Restaurant,London,Portobello,Cultivated,160.3,14.05,0,Distributor
ORD907249,2025-03-02,CUST5975,Caterer,Midlands,Wild Mix,Wild,22.9,5.83,10,Distributor
ORD491682,2025-09-04,CUST6363,Retailer,,Shiitake,Cultivated,328.7,6.02,0,Online Order
ORD244494,2025-05-21,CUST4846,Retailer,London,Shiitake,Cultivated,289.4,12.15,0,Online Order
ORD987660,2025-02-01,CUST3152,Wholesaler,Scotland,Portobello,Cultivated,83.8,16.48,5,Distributor
ORD213109,2025-10-23,CUST4709,Restaurant,Midlands,Button,Cultivated,459.4,9.15,0,Online Order
ORD120433,2025-04-11,CUST5633,Caterer,North East,Button,Cultivated,226.2,15.76,0,Direct Market
ORD623237,2025-03-27,CUST4199,Wholesaler,Scotland,Chestnut,Cultivated,342.0,9.34,0,Direct Market
ORD443873,2025-01-09,CUST4131,Caterer,South West,Shiitake,Cultivated,473.6,7.21,0,Direct Market
ORD473776,2025-02-21,CUST2498,Wholesaler,North East,Enoki,Cultivated,226.3,8.74,0,Direct Market
ORD960837,2025-03-22,CUST7551,Wholesaler,North East,Button,Cultivated,244.1,12.88,0,Online Order
ORD178733,2025-08-01,CUST5037,Wholesaler,London,Portobello,Cultivated,240.5,12.46,5,Online Order
ORD470120,2025-07-23,CUST7730,Wholesaler,Scotland,Enoki,Cultivated,50.1,6.43,15,Distributor
ORD921501,2025-11-10,CUST5042,Restaurant,South West,Oyster,Cultivated,439.8,10.71,0,Direct Market
ORD101786,2025-04-15,CUST9706,Wholesaler,Scotland,Chestnut,Cultivated,55.9,8.48,5,Online Order
ORD787607,2025-03-16,CUST4830,Wholesaler,London,Enoki,Cultivated,203.7,13.02,0,Distributor
ORD467171,2025-07-23,CUST4878,Restaurant,Scotland,Oyster,Cultivated,127.0,13.52,0,Direct Market
ORD981684,2025-01-31,CUST4113,Caterer,South West,Shiitake,Cultivated,400.4,14.17,5,Direct Market
ORD107555,2025-04-07,CUST2452,Wholesaler,Scotland,Shiitake,Cultivated,326.8,12.57,0,Online Order
ORD255164,2025-07-06,CUST1565,Retailer,Midlands,Chestnut,Cultivated,4.6,7.24,0,Direct Market
ORD627889,2025-09-20,CUST8530,Caterer,Scotland,Wild Mix,Wild,279.7,16.5,0,Online Order
ORD955798,2025-09-11,CUST8029,Retailer,Scotland,Chestnut,Cultivated,73.6,17.14,5,Online Order
ORD550165,2025-04-03,CUST1678,Wholesaler,Midlands,Shiitake,Cultivated,274.4,4.64,0,Distributor
ORD776177,2025-03-15,CUST9313,Wholesaler,North East,Shiitake,Cultivated,217.0,14.73,5,Online Order
ORD126052,2025-02-07,CUST3287,Caterer,London,Chestnut,Cultivated,468.7,,0,Online Order
ORD716077,2025-08-08,CUST4920,Restaurant,North East,Oyster,Cultivated,154.4,14.89,10,Distributor
ORD194090,2025-01-27,CUST8777,Retailer,Scotland,Chestnut,Cultivated,39.6,7.35,15,Direct Market
ORD851480,2025-07-27,CUST8861,Retailer,Scotland,Button,Cultivated,264.6,16.29,0,Direct Market
ORD738676,2025-10-03,CUST5848,Caterer,Midlands,Button,Cultivated,52.7,7.78,0,Direct Market
ORD550869,2025-04-19,CUST8440,Wholesaler,North East,Enoki,Cultivated,341.0,10.45,0,Online Order
ORD684728,2025-08-07,CUST3862,Restaurant,London,Wild Mix,Wild,237.3,8.44,0,Online Order
ORD495806,2025-09-24,CUST2171,Restaurant,Scotland,Shiitake,Cultivated,30.7,2.92,0,Distributor
ORD818106,2025-04-12,CUST9449,Wholesaler,Midlands,Chestnut,Cultivated,39.0,3.36,0,Online Order
ORD202211,2025-07-08,CUST1769,Wholesaler,South West,Portobello,Cultivated,193.4,14.49,5,Direct Market
ORD619400,2025-03-01,CUST7956,Retailer,South West,Enoki,Cultivated,142.7,6.1,0,Online Order
ORD516684,2025-01-28,CUST7464,Restaurant,London,Chestnut,Cultivated,403.3,12.57,5,Online Order
ORD546800,2025-02-04,CUST1347,Retailer,Midlands,Button,Cultivated,458.4,6.53,0,Distributor
ORD603217,2025-06-13,CUST6106,Wholesaler,South West,Oyster,Cultivated,123.2,15.76,10,Distributor
ORD272013,2025-09-05,CUST2311,Restaurant,London,Chestnut,Cultivated,327.0,8.28,0,Online Order
ORD691140,2025-06-20,CUST4950,Caterer,North East,Button,Cultivated,27.3,10.9,10,Direct Market
ORD378394,2025-09-18,CUST7380,Caterer,South West,Chestnut,Cultivated,75.0,8.13,0,Online Order
ORD478796,2025-10-27,CUST6865,Caterer,Scotland,Portobello,Cultivated,277.0,16.13,10,Online Order
ORD749633,2025-07-29,CUST6711,Retailer,London,Shiitake,Cultivated,95.4,13.39,0,Online Order
ORD328460,2025-09-04,CUST3388,Retailer,London,Button,Cultivated,282.5,17.43,0,Direct Market
ORD711139,2025-08-18,CUST6105,Retailer,Scotland,Wild Mix,Wild,56.7,6.28,0,Direct Market
ORD710576,2025-05-15,CUST2306,Caterer,Scotland,Chestnut,Cultivated,100.5,9.03,0,Direct Market
ORD185411,2025-09-30,CUST9938,Restaurant,South West,Chestnut,Cultivated,195.9,11.0,0,Direct Market
ORD354974,2025-04-16,CUST8059,Retailer,North East,Shiitake,Cultivated,119.5,14.14,0,Online Order
ORD728806,2025-03-29,CUST2294,Retailer,London,Portobello,Cultivated,72.7,4.13,0,Direct Market
ORD214387,2025-10-06,CUST3238,Wholesaler,South West,Chestnut,Cultivated,482.2,4.1,0,Online Order
ORD587565,2025-01-17,CUST2493,Retailer,London,Oyster,Cultivated,5.8,9.9,0,Direct Market
ORD243160,2025-03-27,CUST3848,Wholesaler,London,Oyster,Cultivated,22.8,17.49,0,Direct Market
ORD611043,2025-10-14,CUST6299,Retailer,Scotland,Shiitake,Cultivated,181.9,12.28,0,Direct Market
ORD813065,2025-08-15,CUST4103,Retailer,Midlands,Wild Mix,Wild,91.1,5.44,10,Direct Market
ORD482001,2025-07-18,CUST7024,Restaurant,South West,Chestnut,Cultivated,12.1,5.36,5,Distributor
ORD182810,2025-10-21,CUST8398,Retailer,Scotland,Portobello,Cultivated,320.1,5.27,10,Online Order
ORD358299,2025-09-30,CUST1903,Restaurant,London,Portobello,Cultivated,273.8,16.86,5,Distributor
ORD626881,2025-08-30,CUST5642,Restaurant,London,Chestnut,Cultivated,49.2,4.16,0,Distributor
ORD408449,2025-09-25,CUST8345,Restaurant,London,Oyster,Cultivated,231.5,9.33,0,Distributor
ORD370939,2025-01-31,CUST2795,Wholesaler,Scotland,Chestnut,Cultivated,386.1,5.56,5,Online Order
ORD958533,2025-08-23,CUST3132,Restaurant,Midlands,Enoki,Cultivated,8.9,11.48,0,Online Order
ORD629009,2025-06-18,CUST9250,Caterer,Midlands,Wild Mix,Wild,130.2,6.61,5,Online Order
ORD847923,2025-10-20,CUST9455,Retailer,London,Portobello,Cultivated,271.2,16.28,15,Direct Market
ORD383454,2025-04-15,CUST5704,Wholesaler,Midlands,Portobello,Cultivated,3.3,4.24,10,Direct Market
ORD987037,2025-02-06,CUST6329,Restaurant,Midlands,Portobello,Cultivated,142.0,7.1,0,Distributor
ORD448327,2025-01-29,CUST6673,Restaurant,Scotland,Shiitake,Cultivated,427.8,8.9,0,Direct Market
ORD252260,2025-08-24,CUST2580,Wholesaler,,Chestnut,Cultivated,41.4,14.75,0,Direct Market
ORD245841,2025-05-08,CUST5223,Caterer,North East,Enoki,Cultivated,153.5,3.7,0,Online Order
ORD781912,2025-01-05,CUST2850,Retailer,Scotland,Oyster,Cultivated,335.4,6.09,10,Online Order
ORD160096,2025-07-07,CUST6286,Retailer,North East,Button,Cultivated,47.1,5.43,0,Distributor
ORD726647,2025-09-10,CUST8660,Wholesaler,Scotland,Oyster,Cultivated,319.4,9.52,0,Online Order
ORD141025,2025-07-19,CUST8998,Retailer,Midlands,Button,Cultivated,112.3,12.19,10,Distributor
ORD888900,2025-11-02,CUST1649,Retailer,London,Wild Mix,Wild,391.3,8.98,15,Direct Market
ORD547452,2025-03-26,CUST7677,Retailer,London,Portobello,Cultivated,174.5,5.7,0,Online Order
ORD167738,2025-09-17,CUST8741,Wholesaler,Scotland,Enoki,Cultivated,147.6,6.63,0,Online Order
ORD498582,2025-02-02,CUST2915,Wholesaler,Scotland,Chestnut,Cultivated,380.1,11.02,5,Direct Market
ORD866443,2025-08-02,CUST1607,Retailer,Scotland,Wild Mix,Wild,203.7,15.66,0,Distributor
ORD989694,2025-07-14,CUST9248,Caterer,Midlands,Oyster,Cultivated,193.6,12.57,0,Distributor
ORD651683,2025-01-05,CUST1434,Retailer,South West,Enoki,Cultivated,354.5,9.58,0,Direct Market
ORD151238,2025-05-10,CUST9294,Wholesaler,North East,Shiitake,Cultivated,8.3,3.22,10,Direct Market
ORD784466,2025-09-06,CUST7169,Restaurant,South West,Button,Cultivated,71.4,6.6,0,Online Order
ORD332924,2025-09-29,CUST3518,Wholesaler,Scotland,Button,Cultivated,168.8,16.66,0,Distributor
ORD626019,2025-10-28,CUST1264,Retailer,North East,Button,Cultivated,39.7,7.27,10,Direct Market
ORD619053,2025-01-11,CUST8503,Caterer,Midlands,Portobello,Cultivated,286.8,11.93,0,Distributor
ORD295499,2025-01-23,CUST6447,Restaurant,North East,Oyster,Cultivated,23.7,2.53,0,Online Order
ORD309094,2025-08-18,CUST3148,Wholesaler,Scotland,Wild Mix,Wild,74.0,13.36,10,Online Order
ORD779194,2025-01-29,CUST7940,Caterer,Midlands,Oyster,Cultivated,484.8,12.46,0,Direct Market
ORD426959,2025-01-17,CUST1782,Retailer,Scotland,Wild Mix,Wild,75.9,16.48,0,Direct Market
ORD790422,2025-09-14,CUST8556,Restaurant,Scotland,Shiitake,Cultivated,75.0,12.28,0,Online Order
ORD169019,2025-01-23,CUST4968,Caterer,South West,Portobello,Cultivated,238.1,6.41,0,Online Order
ORD713985,2025-07-07,CUST5057,Retailer,Midlands,Oyster,Cultivated,184.2,7.42,0,Online Order
ORD676340,2025-01-15,CUST6303,Wholesaler,South West,Chestnut,Cultivated,462.4,14.5,0,Online Order
ORD461606,2025-10-03,CUST2106,Wholesaler,North East,Portobello,Cultivated,426.0,4.4,0,Online Order
ORD925720,2025-05-03,CUST7592,Restaurant,Scotland,Button,Cultivated,134.4,11.11,0,Direct Market
ORD185401,2025-08-02,CUST3818,Caterer,South West,Oyster,Cultivated,122.5,11.24,10,Online Order
ORD349729,2025-01-14,CUST2670,Retailer,South West,Button,Cultivated,36.7,12.12,0,Online Order
ORD684690,2025-10-20,CUST5048,Caterer,London,Chestnut,Cultivated,90.0,10.7,5,Distributor
ORD383612,2025-10-19,CUST3696,Restaurant,London,Shiitake,Cultivated,90.1,6.52,0,Distributor
ORD472386,2025-01-23,CUST4294,Caterer,Midlands,Portobello,Cultivated,228.0,15.59,0,Distributor
ORD937479,2025-05-30,CUST5160,Restaurant,Scotland,Wild Mix,Wild,169.8,16.19,0,Direct Market
ORD290452,2025-09-24,CUST4741,Caterer,North East,Wild Mix,Wild,129.3,7.64,0,Online Order
ORD498087,2025-05-01,CUST8972,Wholesaler,North East,Shiitake,Cultivated,279.3,12.15,15,Online Order
ORD739211,2025-10-05,CUST2403,Retailer,Scotland,Enoki,Cultivated,85.6,3.46,0,Online Order
ORD536269,2025-10-07,CUST5970,Wholesaler,London,Wild Mix,Wild,110.4,8.51,0,Distributor
ORD728791,2025-09-14,CUST7722,Retailer,Midlands,Shiitake,Cultivated,101.0,2.56,0,Online Order
ORD109969,2025-09-09,CUST6562,Restaurant,Midlands,Enoki,Cultivated,117.2,15.12,0,Online Order
ORD416180,2025-06-27,CUST9156,Wholesaler,Midlands,Portobello,Cultivated,1.7,3.18,0,Distributor
ORD899595,2025-03-25,CUST1024,Restaurant,Midlands,Oyster,Cultivated,86.2,11.52,0,Online Order
ORD190902,2025-03-04,CUST8954,Wholesaler,Scotland,Wild Mix,Wild,223.7,15.98,0,Distributor
ORD620380,2025-10-14,CUST8867,Retailer,Midlands,Oyster,Cultivated,2.1,7.49,0,Online Order
ORD805893,2025-06-11,CUST6457,Caterer,Scotland,Button,Cultivated,181.5,14.97,10,Distributor
ORD749235,2025-04-17,CUST6327,Caterer,Scotland,Shiitake,Cultivated,316.2,2.6,0,Distributor
ORD395499,2025-02-01,CUST3675,Wholesaler,North East,Shiitake,Cultivated,404.8,4.93,5,Online Order
ORD778292,2025-08-20,CUST2855,Restaurant,Midlands,Chestnut,Cultivated,164.5,16.22,0,Online Order
ORD162369,2025-04-19,CUST7754,Retailer,,Oyster,Cultivated,132.9,10.7,0,Direct Market
ORD297584,2025-04-03,CUST2547,Retailer,South West,Oyster,Cultivated,288.1,7.7,10,Direct Market
ORD658069,2025-07-22,CUST7742,Retailer,London,Button,Cultivated,52.9,6.41,0,Direct Market
ORD492977,2025-03-17,CUST4637,Wholesaler,Midlands,Button,Cultivated,282.0,10.89,0,Distributor
ORD665181,2025-09-17,CUST9027,Retailer,Midlands,Button,Cultivated,13.1,5.21,0,Distributor
ORD753785,2025-09-28,CUST4950,Restaurant,South West,Wild Mix,Wild,49.7,14.49,5,Online Order
ORD751233,2025-03-13,CUST9917,Retailer,Midlands,Wild Mix,Wild,71.7,16.98,0,Distributor
ORD781641,2025-06-30,CUST1628,Restaurant,South West,Chestnut,Cultivated,12.0,13.55,0,Direct Market
ORD329139,2025-02-25,CUST8202,Retailer,Scotland,Button,Cultivated,360.6,7.92,0,Online Order
ORD521791,2025-06-20,CUST1202,Caterer,Midlands,Button,Cultivated,268.3,11.24,0,Online Order
ORD172411,2025-09-30,CUST3625,Wholesaler,London,Shiitake,Cultivated,262.9,5.13,0,Distributor
ORD754376,2025-07-29,CUST1345,Wholesaler,North East,Wild Mix,Wild,226.7,13.97,0,Direct Market
ORD976618,2025-03-10,CUST8251,Caterer,Midlands,Button,Cultivated,126.6,4.81,0,Distributor
ORD988722,2025-11-04,CUST9675,Caterer,London,Oyster,Cultivated,107.7,15.49,0,Distributor
ORD654295,2025-08-24,CUST5229,Restaurant,London,Portobello,Cultivated,137.7,3.01,0,Online Order
ORD606091,2025-04-01,CUST3792,Restaurant,London,Enoki,Cultivated,257.2,8.69,0,Distributor
ORD169270,2025-07-02,CUST2125,Wholesaler,Midlands,Button,Cultivated,120.7,13.35,0,Direct Market
ORD895655,2025-10-28,CUST2257,Retailer,North East,Shiitake,Cultivated,284.2,11.56,0,Distributor
ORD951518,2025-08-30,CUST9959,Wholesaler,North East,Button,Cultivated,180.9,15.53,0,Online Order
ORD252699,2025-09-12,CUST1112,Wholesaler,London,Chestnut,Cultivated,130.7,6.36,0,Direct Market
ORD279387,2025-02-22,CUST9868,Retailer,London,Wild Mix,Wild,163.3,14.65,10,Online Order
ORD676269,2025-11-06,CUST3999,Retailer,South West,Enoki,Cultivated,110.8,6.4,0,Online Order
ORD219396,2025-03-31,CUST8403,Restaurant,Scotland,Button,Cultivated,227.5,12.75,0,Online Order
ORD548160,2025-07-17,CUST6486,Caterer,North East,Chestnut,Cultivated,183.9,14.2,0,Direct Market
ORD228205,2025-01-17,CUST5191,Retailer,London,Oyster,Cultivated,309.5,14.84,0,Online Order
ORD373164,2025-03-21,CUST2293,Restaurant,London,Oyster,Cultivated,164.2,4.37,10,Direct Market
ORD618853,2025-01-23,CUST3672,Caterer,North East,Shiitake,Cultivated,447.8,11.58,0,Distributor
ORD666168,2025-08-07,CUST3309,,North East,Button,Cultivated,149.1,15.82,15,Direct Market
ORD858305,2025-05-15,CUST3899,Caterer,Midlands,Button,Cultivated,341.1,2.74,5,Online Order
ORD242613,2025-09-10,CUST1210,Wholesaler,Scotland,Button,Cultivated,329.5,15.7,0,Online Order
ORD652783,2025-06-20,CUST8201,Retailer,North East,Chestnut,Cultivated,264.3,4.93,0,Direct Market
ORD305449,2025-02-09,CUST5400,Restaurant,North East,Enoki,Cultivated,227.5,15.84,0,Distributor
ORD235780,2025-09-27,CUST4830,Restaurant,Midlands,Button,Cultivated,194.8,3.7,5,Online Order
ORD468776,2025-02-25,CUST4248,Caterer,Midlands,Enoki,Cultivated,192.9,15.7,5,Online Order
ORD104747,2025-10-14,CUST3302,Wholesaler,Midlands,Wild Mix,Wild,265.6,9.57,0,Distributor
ORD958712,2025-03-03,CUST5812,Wholesaler,Scotland,Wild Mix,Wild,241.1,11.41,0,Direct Market
ORD829615,2025-11-11,CUST8820,Retailer,South West,Wild Mix,Wild,185.7,7.55,0,Direct Market
ORD257044,2025-10-14,CUST7691,Restaurant,Scotland,Chestnut,Cultivated,379.9,11.82,5,Direct Market
ORD497343,2025-03-26,CUST6559,Caterer,Scotland,Shiitake,Cultivated,205.9,11.72,15,Direct Market
ORD533713,2025-07-02,CUST6304,Caterer,South West,Oyster,Cultivated,261.3,13.62,15,Distributor
ORD112463,2025-05-18,CUST5051,Retailer,South West,Oyster,Cultivated,128.8,7.49,0,Distributor
ORD356423,2025-05-05,CUST7098,Caterer,North East,Enoki,Cultivated,226.2,4.13,0,Distributor
ORD571774,2025-10-03,CUST8246,Wholesaler,South West,Portobello,Cultivated,373.6,12.09,0,Distributor
ORD933253,2025-07-17,CUST9731,Wholesaler,Midlands,Shiitake,Cultivated,221.8,3.08,10,Direct Market
ORD899478,2025-02-15,CUST3616,Restaurant,Scotland,Button,Cultivated,323.7,7.12,0,Distributor
ORD106168,2025-02-16,CUST9338,Retailer,South West,Wild Mix,Wild,308.4,3.21,0,Direct Market
ORD878946,2025-04-12,CUST1210,Caterer,North East,Chestnut,Cultivated,337.0,5.45,0,Direct Market
ORD850711,2025-07-22,CUST6332,Wholesaler,South West,Shiitake,Cultivated,10.3,10.74,0,Online Order
ORD312571,2025-04-19,CUST7015,Wholesaler,South West,Shiitake,Cultivated,150.8,16.92,0,Direct Market
ORD530765,2025-10-24,CUST8160,Restaurant,Scotland,Chestnut,Cultivated,266.2,5.94,0,Online Order
ORD415159,2025-03-11,CUST4645,Caterer,London,Enoki,Cultivated,300.8,6.2,15,Distributor
ORD562858,2025-05-15,CUST6955,Retailer,North East,Button,Cultivated,317.5,16.35,10,Distributor
ORD642473,2025-09-01,CUST2806,Caterer,London,Portobello,Cultivated,348.5,9.88,15,Online Order
ORD621482,2025-04-11,CUST2588,Wholesaler,Midlands,Shiitake,Cultivated,178.2,13.39,5,Distributor
ORD898760,2025-07-04,CUST3243,Retailer,Scotland,Wild Mix,Wild,127.0,,5,Distributor
ORD519715,2025-07-16,CUST3691,Wholesaler,London,Shiitake,Cultivated,49.5,12.16,10,Direct Market
ORD187043,2025-06-21,CUST8801,Caterer,South West,Oyster,Cultivated,116.8,10.52,5,Direct Market
ORD387543,2025-03-28,CUST9729,Restaurant,North East,Wild Mix,Wild,186.7,10.67,0,Online Order
ORD433978,2025-09-14,CUST5861,Restaurant,Midlands,Portobello,Cultivated,204.7,12.98,10,Online Order
ORD147804,2025-08-19,CUST7155,Retailer,London,Enoki,Cultivated,157.7,8.6,0,Online Order
ORD207074,2025-04-04,CUST7420,Retailer,South West,Portobello,Cultivated,223.8,17.73,0,Online Order
ORD152613,2025-07-05,CUST3458,Caterer,South West,Oyster,Cultivated,88.2,14.6,0,Direct Market
ORD303418,2025-04-06,CUST1836,Wholesaler,North East,Button,Cultivated,107.5,5.69,0,Online Order
ORD524038,2025-04-10,CUST3924,Caterer,Scotland,Button,Cultivated,158.6,6.53,15,Distributor
ORD818589,2025-05-24,CUST4063,Wholesaler,North East,Wild Mix,Wild,51.2,14.76,0,Distributor
ORD828677,2025-05-08,CUST1146,Restaurant,Midlands,Wild Mix,Wild,68.2,8.64,10,Distributor
ORD447976,2025-04-19,CUST3049,Restaurant,North East,Wild Mix,Wild,75.7,14.79,0,Online Order
ORD494562,2025-01-11,CUST5323,Wholesaler,South West,Enoki,Cultivated,378.9,,0,Direct Market
ORD998087,2025-06-09,CUST6066,Caterer,South West,Shiitake,Cultivated,229.0,9.67,0,Direct Market
ORD618455,2025-07-28,CUST8770,Caterer,South West,Button,Cultivated,168.9,14.23,5,Distributor
ORD781884,2025-06-25,CUST5437,Restaurant,North East,Portobello,Cultivated,176.5,9.68,5,Direct Market
ORD413020,2025-10-26,CUST4142,Wholesaler,London,Oyster,Cultivated,46.1,8.91,10,Direct Market
ORD550203,2025-04-20,CUST8243,Wholesaler,South West,Shiitake,Cultivated,250.5,6.55,0,Distributor
ORD866218,2025-04-05,CUST2888,Retailer,Scotland,Oyster,Cultivated,292.9,5.84,10,Direct Market
ORD654690,2025-09-12,CUST3000,Wholesaler,London,Oyster,Cultivated,90.8,5.85,0,Distributor
ORD516905,2025-02-28,CUST5279,Retailer,London,Wild Mix,Wild,189.1,12.04,0,Direct Market
ORD476878,2025-11-12,CUST7295,Wholesaler,London,Enoki,Cultivated,118.2,5.57,0,Distributor
ORD230713,2025-10-09,CUST6782,Restaurant,London,Wild Mix,Wild,302.1,10.31,0,Distributor
ORD624557,2025-01-06,CUST1903,Retailer,South West,Shiitake,Cultivated,413.2,6.18,0,Distributor
ORD164598,2025-07-06,CUST1719,Retailer,Midlands,Shiitake,Cultivated,171.6,14.4,0,Direct Market
ORD504616,2025-07-25,CUST7656,Restaurant,North East,Chestnut,Cultivated,95.3,13.56,5,Direct Market
ORD651848,2025-05-06,CUST2002,Wholesaler,Midlands,Button,Cultivated,253.0,15.54,0,Distributor
ORD447511,2025-07-01,CUST1090,Caterer,North East,Shiitake,Cultivated,138.2,15.71,0,Distributor
ORD896698,2025-03-10,CUST8757,Wholesaler,North East,Chestnut,Cultivated,14.5,13.94,5,Distributor
ORD307021,2025-08-21,CUST9963,Retailer,Scotland,Wild Mix,Wild,32.4,9.23,0,Distributor
ORD591459,2025-08-11,CUST5221,Wholesaler,Scotland,Button,Cultivated,250.2,16.38,0,Direct Market
ORD373577,2025-05-20,CUST1637,Retailer,Midlands,Wild Mix,Wild,299.4,10.55,0,Online Order
ORD714631,2025-09-24,CUST7680,Retailer,Scotland,Portobello,Cultivated,295.8,11.7,0,Direct Market
ORD892631,2025-03-28,CUST2732,Caterer,London,Wild Mix,Wild,110.5,5.12,0,Distributor
ORD770485,2025-02-02,CUST2160,Caterer,Midlands,Button,Cultivated,93.4,9.46,0,Direct Market
ORD479626,2025-02-19,CUST8480,Restaurant,North East,Enoki,Cultivated,114.9,6.22,0,Distributor
ORD719066,2025-02-26,CUST9074,Restaurant,London,Chestnut,Cultivated,98.9,5.88,15,Online Order
ORD360429,2025-06-10,CUST9559,Caterer,South West,Wild Mix,Wild,150.0,9.4,0,Direct Market
ORD550247,2025-08-05,CUST1198,Retailer,South West,Portobello,Cultivated,135.0,6.14,0,Distributor
ORD450005,2025-07-30,CUST3108,Retailer,Scotland,Chestnut,Cultivated,4.1,13.72,0,Direct Market
ORD606603,2025-03-23,CUST1757,Caterer,Midlands,Portobello,Cultivated,186.9,3.78,0,Online Order
ORD373584,2025-07-08,CUST9366,Caterer,South West,Wild Mix,Wild,61.5,5.3,0,Online Order
ORD608405,2025-06-08,CUST6484,Caterer,Midlands,Wild Mix,Wild,220.7,9.93,0,Direct Market
ORD450522,2025-05-25,CUST2095,Restaurant,South West,Wild Mix,Wild,191.4,6.2,0,Distributor
ORD411669,2025-09-13,CUST1188,Wholesaler,South West,Oyster,Cultivated,105.4,15.81,5,Online Order
ORD731710,2025-08-04,CUST1379,Caterer,Scotland,Button,Cultivated,149.6,16.39,5,Online Order
ORD517701,2025-10-29,CUST4571,Retailer,South West,Portobello,Cultivated,21.8,11.97,0,Online Order
ORD264426,2025-09-19,CUST3808,Wholesaler,Scotland,Wild Mix,Wild,183.7,3.46,0,Direct Market
ORD149605,2025-07-14,CUST3137,Caterer,Midlands,Oyster,Cultivated,267.1,4.51,0,Direct Market
ORD562531,2025-01-05,CUST1862,Wholesaler,London,Portobello,Cultivated,79.8,13.06,15,Distributor
