OrderID,Date,CustomerID,CustomerType,Region,Product,Category,QuantityKg,UnitPrice,Discount%,Channel
ORD102799,2024-05-28,CUST8732,Retailer,Midlands,Wild Mix,Wild,287.6,16.23,0,Direct Market
ORD906676,2024-05-05,CUST6259,Retailer,Midlands,Oyster,Cultivated,187.2,4.13,5,Online Order
ORD981869,2024-12-21,CUST2927,Restaurant,Scotland,Chestnut,Cultivated,292.4,13.7,15,Direct Market
ORD516029,2024-05-14,CUST3179,Retailer,Scotland,Chestnut,Cultivated,112.9,3.95,0,Online Order
ORD531986,2024-12-08,CUST9914,Restaurant,Scotland,Oyster,Cultivated,232.5,5.48,0,Direct Market
ORD558801,2024-12-28,CUST1439,Wholesaler,South West,Portobello,Cultivated,385.1,13.31,0,Direct Market
ORD417468,2024-03-02,CUST1558,Wholesaler,London,Wild Mix,Wild,337.0,12.24,0,Distributor
ORD557307,2024-07-15,CUST5146,Restaurant,Scotland,Wild Mix,Wild,28.3,11.19,0,Online Order
ORD150384,2024-01-05,CUST3319,Restaurant,Midlands,Shiitake,Cultivated,291.0,10.17,10,Direct Market
ORD394404,2024-08-19,CUST8861,Caterer,,Chestnut,Cultivated,8.1,4.87,0,Direct Market
ORD676877,2024-05-14,CUST8710,Restaurant,North East,Shiitake,Cultivated,155.3,5.48,0,Distributor
ORD369335,2024-08-04,CUST2298,Restaurant,Midlands,Shiitake,Cultivated,148.8,2.93,0,Distributor
ORD703165,2024-11-29,CUST6567,Restaurant,Midlands,Oyster,Cultivated,272.7,10.68,0,Distributor
ORD738196,2024-01-16,CUST2676,Wholesaler,North East,Wild Mix,Wild,117.8,15.69,0,Online Order
ORD183879,2024-08-17,CUST1118,Caterer,South West,Wild Mix,Wild,173.0,5.18,0,Online Order
ORD336229,2024-08-23,CUST4129,Wholesaler,Scotland,Wild Mix,Wild,182.1,3.77,0,Distributor
ORD719749,2024-01-19,CUST8993,Wholesaler,North East,Shiitake,Cultivated,252.6,7.28,0,Distributor
ORD347845,2024-05-31,CUST9951,Wholesaler,Scotland,Wild Mix,Wild,20.5,10.35,10,Distributor
ORD353789,2024-08-31,CUST8541,Restaurant,Midlands,Button,Cultivated,206.8,16.84,0,Online Order
ORD292800,2024-02-07,CUST9529,Retailer,Scotland,Enoki,Cultivated,341.4,14.8,0,Direct Market
ORD592338,2024-03-05,CUST7717,Restaurant,South West,Enoki,Cultivated,246.5,5.64,0,Online Order
ORD405504,2024-11-19,CUST7464,,Midlands,Wild Mix,Wild,224.1,13.57,5,Direct Market
ORD171074,2024-08-26,CUST4928,Restaurant,South West,Wild Mix,Wild,82.8,17.66,0,Distributor
ORD920788,2024-07-12,CUST3635,Wholesaler,London,Shiitake,Cultivated,196.4,2.86,10,Distributor
ORD710152,2024-02-18,CUST2721,Caterer,Midlands,Oyster,Cultivated,158.4,3.08,10,Direct Market
ORD556943,2024-05-24,CUST3703,Retailer,Scotland,Oyster,Cultivated,289.5,14.92,0,Online Order
ORD271200,2024-07-29,CUST7385,Wholesaler,North East,Wild Mix,Wild,114.6,15.33,5,Direct Market
ORD832229,2024-06-18,CUST7583,Restaurant,London,Enoki,Cultivated,245.2,7.19,10,Online Order
ORD511341,2024-06-02,CUST6528,Caterer,London,Enoki,Cultivated,246.5,10.34,0,Distributor
ORD476556,2024-05-07,CUST8859,Restaurant,North East,Portobello,Cultivated,289.3,14.62,5,Distributor
ORD137042,2024-08-03,CUST5981,Retailer,South West,Oyster,Cultivated,83.8,3.93,0,Direct Market
ORD802667,2024-06-07,CUST9624,Wholesaler,South West,Wild Mix,Wild,65.6,16.44,0,Direct Market
ORD894750,2024-11-25,CUST3587,Retailer,South West,Shiitake,Cultivated,28.0,12.68,5,Distributor
ORD127560,2024-04-12,CUST6912,Caterer,Midlands,Enoki,Cultivated,35.7,6.27,5,Online Order
ORD689756,2024-08-12,CUST1063,Wholesaler,North East,Wild Mix,Wild,250.9,14.94,0,Direct Market
ORD678100,2024-08-22,CUST5362,Caterer,London,Oyster,Cultivated,94.1,,0,Direct Market
ORD759371,2024-02-02,CUST1605,Wholesaler,Scotland,Wild Mix,Wild,171.5,6.0,5,Distributor
ORD634724,2024-05-05,CUST9425,Caterer,London,Oyster,Cultivated,89.0,8.41,5,Online Order
ORD213349,2024-07-07,CUST1420,Restaurant,Midlands,Chestnut,Cultivated,15.2,10.74,0,Online Order
ORD903359,2024-04-09,CUST9693,Wholesaler,Midlands,Oyster,Cultivated,153.3,11.52,0,Direct Market
ORD256884,2024-09-19,CUST2491,Caterer,London,Shiitake,Cultivated,260.6,9.84,0,Direct Market
ORD110444,2024-06-18,CUST4763,Restaurant,Midlands,Shiitake,Cultivated,198.8,10.75,0,Direct Market
ORD351044,2024-05-27,CUST4133,Caterer,South West,Wild Mix,Wild,78.9,16.8,0,Online Order
ORD298287,2024-11-21,CUST9773,Restaurant,Scotland,Chestnut,Cultivated,265.4,3.73,0,Distributor
ORD891730,2024-12-21,CUST5023,Caterer,Scotland,Enoki,Cultivated,130.1,2.56,0,Direct Market
ORD255539,2024-03-20,CUST8848,Caterer,North East,Shiitake,Cultivated,58.8,13.45,0,Online Order
ORD356913,2024-09-27,CUST7761,Wholesaler,North East,Button,Cultivated,151.9,8.99,0,Distributor
ORD202905,2024-06-30,CUST5280,Wholesaler,North East,Chestnut,Cultivated,120.0,9.77,10,Online Order
ORD218495,2024-01-29,CUST6721,Restaurant,North East,Oyster,Cultivated,316.8,4.53,5,Online Order
ORD661147,2024-11-26,CUST1611,Restaurant,Scotland,Button,Cultivated,33.3,7.39,0,Direct Market
ORD666692,2024-02-12,CUST3755,Caterer,Midlands,Enoki,Cultivated,449.6,8.8,0,Online Order
ORD425992,2024-03-10,CUST1105,Caterer,South West,Chestnut,Cultivated,191.7,3.92,5,Distributor
ORD409242,2024-02-03,CUST7249,Restaurant,Scotland,Button,Cultivated,402.1,3.14,0,Direct Market
ORD865979,2024-10-26,CUST3103,Caterer,Scotland,Shiitake,Cultivated,57.5,15.83,5,Direct Market
ORD925117,2024-05-22,CUST3281,Wholesaler,,Oyster,Cultivated,2.9,14.1,10,Distributor
ORD301437,2024-06-19,CUST9871,Retailer,Scotland,Portobello,Cultivated,99.2,8.75,0,Distributor
ORD441298,2024-04-26,CUST7116,Retailer,North East,Portobello,Cultivated,14.2,8.19,0,Direct Market
ORD465917,2024-06-02,CUST5522,Caterer,London,Chestnut,Cultivated,159.8,8.86,0,Online Order
ORD335035,2024-06-02,CUST3749,Restaurant,North East,Button,Cultivated,130.2,12.73,5,Direct Market
ORD483249,2024-10-03,CUST9390,Retailer,,Wild Mix,Wild,58.0,7.69,0,Distributor
ORD715132,2024-05-08,CUST9210,Wholesaler,South West,Portobello,Cultivated,77.5,16.86,0,Direct Market
ORD114446,2024-10-23,CUST9568,Restaurant,North East,Chestnut,Cultivated,63.5,10.84,0,Online Order
ORD424695,2024-04-21,CUST8533,Wholesaler,Scotland,Enoki,Cultivated,229.9,4.9,0,Online Order
ORD978821,2024-06-22,CUST7958,Wholesaler,London,Chestnut,Cultivated,96.5,15.9,0,Direct Market
ORD843775,2024-04-02,CUST9547,Caterer,Midlands,Button,Cultivated,14.7,7.57,10,Online Order
ORD174460,2024-03-27,CUST5401,Caterer,London,Oyster,Cultivated,129.5,13.73,0,Distributor
ORD196459,2024-06-24,CUST1164,Restaurant,Midlands,Shiitake,Cultivated,49.6,16.06,5,Direct Market
ORD874668,2024-04-05,CUST7204,,Scotland,Shiitake,Cultivated,15.2,12.92,0,Online Order
ORD231652,2024-06-04,CUST4855,Wholesaler,South West,Wild Mix,Wild,197.0,17.11,0,Direct Market
ORD564234,2024-12-19,CUST2184,Caterer,,Button,Cultivated,141.7,15.64,0,Distributor
ORD702562,2024-05-06,CUST5917,Retailer,North East,Portobello,Cultivated,134.0,16.96,5,Online Order
ORD789225,2024-01-23,CUST1104,Retailer,Scotland,Shiitake,Cultivated,36.0,5.44,5,Direct Market
ORD608136,2024-08-18,CUST4919,Caterer,South West,Oyster,Cultivated,238.4,7.41,0,Distributor
ORD977970,2024-06-25,CUST7502,,North East,Wild Mix,Wild,216.9,8.75,5,Distributor
ORD438772,2024-02-03,CUST8865,Retailer,London,Button,Cultivated,375.8,11.41,0,Direct Market
ORD707102,2024-06-04,CUST2941,Restaurant,Midlands,Enoki,Cultivated,169.6,13.14,0,Distributor
ORD652796,2024-09-06,CUST7676,Retailer,South West,Chestnut,Cultivated,281.5,9.51,0,Distributor
ORD428817,2024-11-16,CUST8387,Caterer,North East,Button,Cultivated,340.0,13.86,15,Online Order
ORD339220,2024-06-16,CUST6829,Retailer,North East,Button,Cultivated,192.2,9.17,0,Online Order
ORD875300,2024-04-04,CUST8689,Wholesaler,Midlands,Oyster,Cultivated,258.7,17.2,0,Distributor
ORD601277,2024-04-11,CUST2575,Wholesaler,London,Button,Cultivated,241.5,17.7,15,Distributor
ORD538229,2024-01-22,CUST6496,Caterer,Scotland,Enoki,Cultivated,97.9,16.62,0,Direct Market
ORD888583,2024-12-03,CUST1518,Retailer,North East,Shiitake,Cultivated,348.4,5.74,0,Online Order
ORD700414,2024-01-30,CUST1491,Retailer,Midlands,Portobello,Cultivated,58.0,7.02,15,Distributor
ORD391897,2024-11-05,CUST8447,Caterer,North East,Shiitake,Cultivated,174.8,8.7,0,Direct Market
ORD672875,2024-10-17,CUST8117,Caterer,North East,Wild Mix,Wild,300.0,17.96,15,Online Order
ORD248337,2024-08-02,CUST8496,Caterer,London,Portobello,Cultivated,157.1,14.74,5,Distributor
ORD924556,2024-03-20,CUST9181,Caterer,North East,Portobello,Cultivated,115.4,13.38,0,Direct Market
ORD940368,2024-04-27,CUST6579,Wholesaler,North East,Oyster,Cultivated,274.9,6.04,0,Direct Market
ORD681517,2024-06-23,CUST9749,Retailer,London,Chestnut,Cultivated,170.4,4.98,5,Direct Market
ORD414682,2024-07-08,CUST7449,Caterer,Midlands,Button,Cultivated,172.0,15.97,0,Distributor
ORD583439,2024-05-12,CUST3219,Restaurant,Midlands,Chestnut,Cultivated,250.6,11.69,0,Online Order
ORD115775,2024-11-12,CUST7017,Restaurant,Scotland,Shiitake,Cultivated,72.6,3.02,0,Distributor
ORD694780,2024-12-21,CUST4122,Restaurant,North East,Button,Cultivated,409.8,12.7,0,Online Order
ORD614672,2024-05-04,CUST6372,,London,Portobello,Cultivated,92.1,6.82,10,Online Order
ORD178180,2024-02-25,CUST5255,Caterer,South West,Shiitake,Cultivated,82.7,4.79,0,Direct Market
ORD476327,2024-04-25,CUST9968,Restaurant,Scotland,Enoki,Cultivated,142.1,10.16,0,Online Order
ORD784507,2024-07-22,CUST7150,Retailer,Scotland,Shiitake,Cultivated,0.9,16.68,5,Direct Market
ORD989753,2024-11-28,CUST4471,Retailer,Midlands,Wild Mix,Wild,135.2,11.76,5,Online Order
ORD807521,2024-11-14,CUST8260,Caterer,South West,Portobello,Cultivated,407.4,13.49,15,Online Order
ORD542766,2024-01-18,CUST2096,Wholesaler,Scotland,Oyster,Cultivated,36.7,4.79,0,Distributor
ORD861394,2024-05-13,CUST9594,Restaurant,London,Wild Mix,Wild,313.9,4.78,0,Direct Market
ORD223176,2024-07-31,CUST9226,Restaurant,London,Shiitake,Cultivated,180.6,4.31,0,Direct Market
ORD264580,2024-07-04,CUST9010,Wholesaler,Scotland,Portobello,Cultivated,103.3,14.57,0,Direct Market
ORD871580,2024-03-23,CUST5111,Wholesaler,Scotland,Portobello,Cultivated,17.5,6.23,0,Online Order
ORD878727,2024-02-09,CUST9875,Wholesaler,London,Button,Cultivated,415.8,10.14,0,Direct Market
ORD963355,2024-06-01,CUST4762,Wholesaler,Scotland,Shiitake,Cultivated,37.0,16.28,15,Online Order
ORD874494,2024-01-23,CUST2189,Wholesaler,North East,Chestnut,Cultivated,207.8,8.67,0,Distributor
ORD836544,2024-10-06,CUST6536,Caterer,North East,Shiitake,Cultivated,253.6,16.03,0,Distributor
ORD295535,2024-12-23,CUST9909,Wholesaler,Midlands,Button,Cultivated,294.1,6.24,0,Online Order
ORD502724,2024-06-23,CUST6219,Wholesaler,South West,Button,Cultivated,60.0,6.2,0,Online Order
ORD644633,2024-11-28,CUST3166,Wholesaler,London,Portobello,Cultivated,231.9,14.03,0,Direct Market
ORD877691,2024-04-04,CUST9956,Caterer,Midlands,Chestnut,Cultivated,10.3,13.9,0,Distributor
ORD174214,2024-02-10,CUST2321,Retailer,Scotland,Wild Mix,Wild,52.8,7.5,0,Direct Market
ORD429989,2024-05-14,CUST8762,Retailer,North East,Enoki,Cultivated,322.1,16.57,0,Online Order
ORD883826,2024-06-29,CUST9947,Wholesaler,North East,Oyster,Cultivated,226.8,15.06,10,Distributor
ORD114694,2024-12-07,CUST3645,Caterer,Midlands,Wild Mix,Wild,364.9,10.3,0,Direct Market
ORD293620,2024-05-20,CUST8548,Caterer,North East,Enoki,Cultivated,166.3,14.87,0,Online Order
ORD700896,2024-02-04,CUST6074,Restaurant,North East,Enoki,Cultivated,401.3,3.12,10,Online Order
ORD781433,2024-06-28,CUST9821,Caterer,Scotland,Enoki,Cultivated,108.4,7.78,0,Distributor
ORD754596,2024-06-20,CUST2960,Caterer,North East,Portobello,Cultivated,17.3,17.75,10,Online Order
ORD615662,2024-08-02,CUST6318,Restaurant,London,Shiitake,Cultivated,150.8,2.79,15,Distributor
ORD320638,2024-01-03,CUST9189,Wholesaler,North East,Wild Mix,Wild,427.2,10.02,0,Direct Market
ORD752161,2024-05-12,CUST3612,Wholesaler,North East,Chestnut,Cultivated,252.2,12.02,0,Direct Market
ORD675134,2024-01-22,CUST9769,Restaurant,South West,Enoki,Cultivated,367.1,6.56,10,Direct Market
ORD868686,2024-09-22,CUST9788,Retailer,Midlands,Portobello,Cultivated,231.8,16.62,0,Online Order
ORD699672,2024-07-16,CUST9267,Caterer,Midlands,Oyster,Cultivated,266.7,7.6,0,Distributor
ORD891292,2024-12-11,CUST3745,Wholesaler,London,Chestnut,Cultivated,44.5,5.63,0,Distributor
ORD281172,2024-07-23,CUST3474,Restaurant,North East,Oyster,Cultivated,111.4,13.25,0,Distributor
ORD599575,2024-11-06,CUST9686,,North East,Button,Cultivated,352.6,7.35,0,Distributor
ORD183336,2024-11-01,CUST8808,Caterer,London,Chestnut,Cultivated,220.1,4.58,15,Online Order
ORD684929,2024-03-06,CUST6990,Wholesaler,South West,Button,Cultivated,251.9,7.11,0,Online Order
ORD153840,2024-07-09,CUST5020,Wholesaler,Midlands,Chestnut,Cultivated,110.8,7.41,0,Online Order
ORD166724,2024-05-10,CUST6519,Restaurant,Scotland,Chestnut,Cultivated,111.5,7.67,10,Online Order
ORD193100,2024-01-28,CUST1346,Retailer,London,Portobello,Cultivated,175.0,4.89,0,Direct Market
ORD534079,2024-07-25,CUST3157,Retailer,Scotland,Button,Cultivated,76.4,9.13,0,Direct Market
ORD149454,2024-01-29,CUST6951,Restaurant,,Oyster,Cultivated,373.7,17.57,0,Distributor
ORD609754,2024-10-21,CUST7581,Wholesaler,North East,Wild Mix,Wild,83.6,5.44,0,Direct Market
ORD593233,2024-03-16,CUST1114,Retailer,Midlands,Button,Cultivated,192.0,6.08,0,Distributor
ORD352207,2024-11-22,CUST8830,Restaurant,Scotland,Shiitake,Cultivated,118.1,5.81,0,Distributor
ORD635280,2024-06-22,CUST2868,Retailer,Midlands,Chestnut,Cultivated,68.5,4.28,0,Direct Market
ORD418421,2024-01-24,CUST5078,Retailer,North East,Oyster,Cultivated,348.0,16.99,0,Direct Market
ORD830650,2024-10-01,CUST4156,Restaurant,South West,Chestnut,Cultivated,185.5,16.08,10,Distributor
ORD284655,2024-06-12,CUST1773,Caterer,Midlands,Chestnut,Cultivated,239.2,11.36,0,Distributor
ORD329927,2024-09-28,CUST8605,Retailer,Scotland,Button,Cultivated,336.0,12.05,0,Distributor
ORD638618,2024-10-14,CUST3852,Caterer,North East,Enoki,Cultivated,247.7,13.09,0,Direct Market
ORD314178,2024-05-21,CUST9530,Caterer,North East,Button,Cultivated,251.0,6.7,0,Direct Market
ORD189335,2024-03-17,CUST3406,Restaurant,London,Chestnut,Cultivated,271.9,17.28,0,Distributor
ORD702261,2024-10-14,CUST7091,Restaurant,London,Portobello,Cultivated,190.2,7.62,0,Direct Market
ORD868260,2024-02-24,CUST2661,Restaurant,South West,Shiitake,Cultivated,19.8,13.62,0,Distributor
ORD349225,2024-09-15,CUST9959,Wholesaler,Midlands,Shiitake,Cultivated,232.2,12.56,0,Direct Market
ORD438722,2024-09-06,CUST4380,Restaurant,Scotland,Shiitake,Cultivated,289.5,15.79,10,Distributor
ORD201229,2024-02-04,CUST2740,Restaurant,Midlands,Button,Cultivated,448.4,5.78,0,Direct Market
ORD924508,2024-09-03,CUST3612,Caterer,Midlands,Enoki,Cultivated,320.2,5.09,0,Online Order
ORD810333,2024-11-04,CUST7752,Restaurant,Scotland,Button,Cultivated,188.6,4.91,15,Online Order
ORD585236,2024-10-19,CUST9715,Wholesaler,Scotland,Chestnut,Cultivated,195.7,12.19,5,Online Order
ORD660711,2024-03-31,CUST4638,Retailer,Scotland,Portobello,Cultivated,215.7,10.28,0,Online Order
ORD339359,2024-04-20,CUST9684,Wholesaler,South West,Button,Cultivated,140.1,4.35,0,Online Order
ORD240957,2024-07-20,CUST3097,,Midlands,Chestnut,Cultivated,254.1,13.32,10,Direct Market
ORD311807,2024-04-04,CUST1284,Wholesaler,London,Chestnut,Cultivated,153.2,12.27,0,Direct Market
ORD767693,2024-03-16,CUST4734,Retailer,North East,Wild Mix,Wild,55.3,6.0,0,Online Order
ORD675462,2024-02-10,CUST9647,Retailer,Midlands,Button,Cultivated,427.5,16.95,0,Direct Market
ORD334053,2024-11-23,CUST3286,Restaurant,South West,Button,Cultivated,184.4,17.24,5,Direct Market
ORD233689,2024-09-15,CUST7832,Wholesaler,South West,Shiitake,Cultivated,112.4,9.08,0,Online Order
ORD891317,2024-03-18,CUST6903,Caterer,Midlands,Button,Cultivated,9.0,16.4,0,Direct Market
ORD660957,2024-04-06,CUST1362,Restaurant,Midlands,Oyster,Cultivated,219.7,16.86,0,Direct Market
ORD380746,2024-01-29,CUST2084,Restaurant,South West,Chestnut,Cultivated,18.2,16.59,0,Online Order
ORD178940,2024-05-18,CUST1974,Caterer,Scotland,Oyster,Cultivated,298.7,7.38,0,Distributor
ORD971959,2024-01-13,CUST5554,Retailer,North East,Shiitake,Cultivated,236.2,,0,Direct Market
ORD884490,2024-07-11,CUST2990,Restaurant,Midlands,Chestnut,Cultivated,89.9,16.54,0,Distributor
ORD838797,2024-11-17,CUST2139,Retailer,Scotland,Wild Mix,Wild,224.2,14.67,0,Direct Market
ORD938973,2024-08-31,CUST4360,Wholesaler,North East,Portobello,Cultivated,198.6,3.47,0,Distributor
ORD330074,2024-02-20,CUST5641,Restaurant,North East,Wild Mix,Wild,8.1,6.35,0,Online Order
ORD106829,2024-05-06,CUST6172,Wholesaler,Midlands,Chestnut,Cultivated,251.1,16.08,0,Direct Market
ORD480859,2024-09-01,CUST9554,Restaurant,North East,Enoki,Cultivated,150.0,16.48,0,Online Order
ORD513741,2024-12-11,CUST8559,Caterer,North East,Enoki,Cultivated,239.2,13.32,0,Direct Market
ORD753721,2024-10-31,CUST9877,Retailer,Midlands,Button,Cultivated,97.4,6.4,0,Online Order
ORD684245,2024-01-08,CUST7038,Restaurant,South West,Wild Mix,Wild,357.9,4.05,5,Online Order
ORD910616,2024-05-27,CUST3399,Wholesaler,North East,Button,Cultivated,199.2,16.69,0,Online Order
ORD831295,2024-05-20,CUST3068,Restaurant,Scotland,Button,Cultivated,191.4,17.09,0,Online Order
ORD831257,2024-04-22,CUST9883,Wholesaler,Midlands,Chestnut,Cultivated,332.6,3.48,0,Direct Market
ORD578420,2024-05-26,CUST8741,Restaurant,Scotland,Oyster,Cultivated,138.4,5.47,0,Online Order
ORD452207,2024-04-09,CUST3084,Retailer,South West,Portobello,Cultivated,89.4,2.65,5,Direct Market
ORD281839,2024-04-14,CUST2920,Wholesaler,Scotland,Enoki,Cultivated,326.9,10.91,0,Distributor
ORD536535,2024-10-23,CUST4268,Caterer,South West,Chestnut,Cultivated,33.7,17.57,0,Direct Market
ORD631948,2024-02-26,CUST2727,Restaurant,Scotland,Button,Cultivated,409.4,17.61,0,Direct Market
ORD685365,2024-12-09,CUST3967,Retailer,Midlands,Oyster,Cultivated,22.5,5.05,0,Distributor
ORD371062,2024-11-08,CUST1094,Caterer,North East,Portobello,Cultivated,208.8,13.51,10,Direct Market
ORD834696,2024-12-14,CUST2419,Restaurant,North East,Button,Cultivated,12.0,10.0,0,Online Order
ORD404154,2024-06-22,CUST5901,Caterer,Scotland,Portobello,Cultivated,176.0,5.48,0,Direct Market
ORD262240,2024-02-06,CUST4106,Caterer,North East,Oyster,Cultivated,398.1,2.71,0,Direct Market
ORD791710,2024-03-23,CUST1515,Retailer,London,Chestnut,Cultivated,101.3,10.84,0,Direct Market
ORD752936,2024-02-18,CUST2846,Restaurant,Scotland,Chestnut,Cultivated,14.0,2.81,0,Direct Market
ORD494675,2024-11-14,CUST6929,Wholesaler,Midlands,Shiitake,Cultivated,486.4,17.37,0,Distributor
ORD748303,2024-01-27,CUST9244,Retailer,South West,Wild Mix,Wild,271.1,3.23,15,Online Order
ORD703198,2024-03-19,CUST9269,Wholesaler,North East,Button,Cultivated,228.4,,0,Distributor
ORD486027,2024-01-18,CUST6647,Caterer,South West,Wild Mix,Wild,240.6,13.29,0,Online Order
ORD334188,2024-04-13,CUST5246,Caterer,London,Wild Mix,Wild,174.5,6.13,0,Distributor
ORD446918,2024-10-25,CUST8750,Retailer,London,Portobello,Cultivated,355.1,5.39,5,Online Order
ORD160753,2024-04-06,CUST4376,Restaurant,South West,Wild Mix,Wild,153.6,3.67,10,Direct Market
ORD541409,2024-03-30,CUST9619,Restaurant,Midlands,Oyster,Cultivated,45.7,4.85,0,Distributor
ORD205132,2024-08-16,CUST7989,Wholesaler,South West,Wild Mix,Wild,66.0,15.02,0,Online Order
ORD502491,2024-10-17,CUST3292,Wholesaler,Scotland,Enoki,Cultivated,307.4,4.53,0,Online Order
ORD913103,2024-08-01,CUST1866,Wholesaler,North East,Oyster,Cultivated,58.2,9.89,0,Online Order
ORD561010,2024-03-01,CUST7874,Retailer,Scotland,Button,Cultivated,263.3,14.67,0,Online Order
ORD304429,2024-06-14,CUST1094,Wholesaler,,Wild Mix,Wild,84.6,12.21,0,Online Order
ORD415029,2024-08-13,CUST6253,Wholesaler,Scotland,Oyster,Cultivated,47.6,4.12,0,Direct Market
ORD525709,2024-02-24,CUST9879,Restaurant,North East,Shiitake,Cultivated,26.9,13.13,0,Online Order
ORD292878,2024-04-10,CUST6297,Retailer,North East,Wild Mix,Wild,7.4,14.21,0,Online Order
ORD104913,2024-03-22,CUST6621,Wholesaler,North East,Wild Mix,Wild,36.0,16.95,0,Online Order
ORD469535,2024-09-30,CUST4886,Wholesaler,Scotland,Wild Mix,Wild,315.6,15.43,0,Online Order
ORD350224,2024-10-14,CUST9841,Caterer,Midlands,Portobello,Cultivated,383.5,14.15,5,Online Order
ORD804243,2024-05-19,CUST9316,Wholesaler,London,Shiitake,Cultivated,130.5,5.18,0,Direct Market
ORD426317,2024-07-29,CUST7771,Wholesaler,South West,Oyster,Cultivated,139.9,17.64,10,Distributor
ORD955580,2024-12-25,CUST4133,Retailer,North East,Oyster,Cultivated,433.6,3.82,0,Direct Market
ORD461169,2024-04-21,CUST7340,Restaurant,Scotland,Enoki,Cultivated,35.9,16.16,0,Direct Market
ORD389523,2024-09-17,CUST6434,Wholesaler,Midlands,Wild Mix,Wild,86.5,13.81,5,Distributor
ORD164407,2024-11-11,CUST1461,Retailer,South West,Portobello,Cultivated,161.8,9.54,5,Online Order
ORD995136,2024-02-10,CUST8263,Retailer,Midlands,Oyster,Cultivated,334.5,10.34,0,Online Order
ORD973390,2024-07-25,CUST4288,Restaurant,Midlands,Chestnut,Cultivated,74.8,,0,Direct Market
ORD150285,2024-06-06,CUST9753,Caterer,South West,Wild Mix,Wild,189.8,14.57,0,Distributor
ORD575549,2024-07-18,CUST8008,Restaurant,Scotland,Enoki,Cultivated,32.4,15.56,0,Direct Market
ORD385959,2024-08-04,CUST3235,Restaurant,Midlands,Portobello,Cultivated,143.4,12.03,10,Direct Market
ORD719682,2024-08-10,CUST9964,Restaurant,North East,Enoki,Cultivated,39.5,4.47,0,Distributor
ORD385331,2024-09-21,CUST8208,Retailer,Scotland,Enoki,Cultivated,22.6,16.27,10,Online Order
ORD974627,2024-06-05,CUST1010,Wholesaler,South West,Button,Cultivated,181.5,4.49,0,Distributor
ORD743694,2024-11-01,CUST5372,Restaurant,Midlands,Wild Mix,Wild,25.7,10.62,0,Online Order
ORD382130,2024-09-12,CUST7648,Caterer,London,Wild Mix,Wild,247.0,15.69,15,Direct Market
ORD460874,2024-10-11,CUST2481,Restaurant,South West,Wild Mix,Wild,429.4,10.63,0,Distributor
ORD387504,2024-04-15,CUST3425,Restaurant,South West,Shiitake,Cultivated,198.7,14.9,15,Direct Market
ORD824619,2024-03-08,CUST6940,Wholesaler,South West,Button,Cultivated,293.5,14.94,15,Online Order
ORD727334,2024-04-30,CUST4289,Wholesaler,Midlands,Oyster,Cultivated,194.7,6.27,0,Online Order
ORD105644,2024-07-28,CUST6698,Caterer,London,Button,Cultivated,89.6,14.84,0,Direct Market
ORD757043,2024-04-10,CUST7207,Retailer,London,Wild Mix,Wild,346.6,6.42,0,Direct Market
ORD306193,2024-02-16,CUST5087,Retailer,North East,Button,Cultivated,275.9,2.71,0,Direct Market
ORD151486,2024-04-30,CUST9447,Wholesaler,South West,Chestnut,Cultivated,275.6,6.74,0,Distributor
ORD503093,2024-05-28,CUST2262,Wholesaler,Scotland,Button,Cultivated,201.0,14.61,0,Direct Market
ORD767774,2024-01-24,CUST6930,Restaurant,Scotland,Oyster,Cultivated,87.0,9.08,0,Distributor
ORD999594,2024-10-26,CUST5416,Restaurant,Scotland,Chestnut,Cultivated,402.3,15.74,0,Distributor
ORD320012,2024-08-14,CUST4550,Retailer,Midlands,Enoki,Cultivated,165.1,,0,Direct Market
ORD436669,2024-07-25,CUST1466,Retailer,South West,Portobello,Cultivated,21.5,17.89,0,Distributor
ORD382957,2024-08-24,CUST7936,Restaurant,North East,Shiitake,Cultivated,91.5,16.95,0,Direct Market
ORD792451,2024-01-28,CUST5445,Restaurant,London,Shiitake,Cultivated,171.5,8.26,0,Online Order
ORD622370,2024-07-21,CUST6063,Caterer,Scotland,Chestnut,Cultivated,88.7,8.06,15,Online Order
ORD498169,2024-02-21,CUST7871,Retailer,South West,Shiitake,Cultivated,434.8,5.61,0,Online Order
ORD762902,2024-08-02,CUST3447,Caterer,South West,Button,Cultivated,183.5,10.77,10,Online Order
ORD346136,2024-01-27,CUST7691,Wholesaler,North East,Oyster,Cultivated,51.6,3.32,10,Direct Market
ORD692899,2024-08-25,CUST6867,Restaurant,London,Shiitake,Cultivated,213.7,5.62,0,Distributor
ORD630134,2024-01-02,CUST7767,Wholesaler,Scotland,Portobello,Cultivated,118.1,13.93,5,Online Order
ORD544735,2024-12-07,CUST2209,Restaurant,London,Enoki,Cultivated,59.0,6.1,10,Online Order
ORD380777,2024-06-17,CUST1263,Restaurant,Scotland,Enoki,Cultivated,232.6,10.96,0,Direct Market
ORD430020,2024-08-16,CUST5417,Wholesaler,Midlands,Chestnut,Cultivated,195.4,17.93,0,Distributor
ORD735144,2024-11-10,CUST9617,Wholesaler,Scotland,Oyster,Cultivated,192.1,12.65,0,Distributor
ORD189413,2024-05-18,CUST9748,Caterer,North East,Portobello,Cultivated,75.0,17.62,5,Distributor
ORD436071,2024-02-27,CUST5270,Caterer,North East,Shiitake,Cultivated,317.2,10.95,0,Distributor
